tre_name	single_copy_tree
OG0002521_99_T1_29	((CHL_0005438:4.9250e-01,DUN_0014283:2.3655e+00)100:1.1008e+00,(MAR_0020996:3.1816e-01,(((AMB_0015432:1.5730e-01,(((LIR_0032045:1.7408e-01,CIN_0017783:6.5808e-02)92:3.0530e-02,((ASP_0009479:1.8664e-01,(ORY_0021633:1.0664e-01,BRA_0048676:9.9990e-07)95:3.8067e-02)86:3.6701e-02,((((ARA_0014383:8.1081e-02,POP_0039478:0.0000e+00)73:1.1280e-02,(((CEC_0007531:4.2283e-02,((MED_0030952:8.6916e-02,(LOC107644704:4.8612e-03,arharahy.Tifrunner.gnm1.Arahy.15g03720:1.1846e-02)99:4.9493e-02)96:1.3481e-02,(PHA_0019976:4.8942e-02,GLY_0059765:0.0000e+00)91:1.9089e-03)100:2.5715e-02)100:5.4856e-02,CUC_0009815:2.2812e-01)73:7.8296e-03,PRU_0025670:9.9990e-07)84:2.7279e-02)83:1.3695e-02,(VIT_0006980:2.1713e-01,(ACT_0013269:9.2900e-02,(((COF_0012598:1.3554e-01,MIM_0009530:1.5783e-01)98:2.5496e-02,SOL_0023618:1.3791e-01)90:2.7061e-02,HEL_0042270:3.9186e-02)99:3.4589e-02)96:2.5381e-02)60:1.4302e-04)98:5.2746e-02,AQU_0042671:9.9990e-07)91:2.7420e-02)80:2.4408e-02)86:4.8713e-02,NYM_0013289:9.9990e-07)80:1.9158e-02)98:1.7577e-01,GIN_0016217:1.0029e-01)68:2.5170e-01,CER_0039182:0.0000e+00)71:1.9710e-01)100:1.1008e+00);
OG0001260_162_T1_29	((CHL_0003136:2.6028e-01,DUN_0015685:2.3317e-01)87:2.1929e-01,((MAR_0012545:1.9265e-01,CER_0004381:0.0000e+00)97:6.7293e-02,(((AMB_0019601:1.1078e-01,NYM_0038572:1.5296e-01)91:2.7764e-02,((ASP_0005943:1.1220e-01,(ORY_0021444:7.4147e-02,BRA_0056391:0.0000e+00)99:4.9659e-02)95:5.6346e-02,((AQU_0021728:1.7721e-01,(CIN_0010428:1.1368e-01,LIR_0025713:7.6429e-02)94:2.8849e-02)92:2.1923e-02,(ARA_0023244:2.2801e-01,((((CEC_0012030:3.9820e-02,(((PHA_0002987:2.9383e-02,GLY_0060940:1.0253e-06)99:1.4306e-02,(LOC107616854:2.9913e-06,arharahy.Tifrunner.gnm1.Arahy.19g01998:2.4060e-06)100:2.1893e-02)94:1.9640e-02,MED_0023664:0.0000e+00)95:2.9190e-02)97:4.5345e-02,CUC_0005923:2.4857e-01)87:2.0452e-02,(PRU_0026783:1.0717e-01,POP_0006902:2.7893e-02)74:1.5122e-02)84:2.3733e-02,(((((MIM_0016335:1.2195e-01,COF_0016131:3.0209e-02)98:2.1771e-02,SOL_0000561:1.6241e-01)89:1.5032e-02,HEL_0001990:1.8441e-01)88:2.3057e-02,ACT_0033455:1.7376e-02)97:3.4707e-02,VIT_0023343:6.4554e-03)88:1.2963e-02)73:2.3546e-02)87:4.5241e-02)79:1.7265e-02)75:1.6953e-02)96:6.3313e-02,GIN_0026689:7.8242e-02)100:1.0132e-01)94:4.4654e-02);
OG0002519_99_T1_29	((CHL_0017795:2.6866e-01,DUN_0014810:6.3275e-01)100:3.5988e-01,((((((((((ACT_0036932:1.7054e-01,VIT_0002724:6.0978e-02)70:2.1552e-02,((COF_0015239:9.5614e-02,SOL_0009454:1.7250e-01)60:2.0058e-02,MIM_0030907:1.0000e-06)49:2.0650e-02)56:2.6704e-02,(AQU_0001128:1.5962e-01,(ARA_0018153:1.8768e-01,HEL_0021996:1.3473e-01)80:3.6350e-02)56:3.4495e-02)65:2.0782e-02,((((CEC_0006200:8.1861e-02,MED_0036213:2.0691e-06)67:1.7952e-02,((PHA_0026555:2.9481e-02,GLY_0069708:1.0000e-06)99:2.9622e-02,(LOC107604654:1.0000e-06,arharahy.Tifrunner.gnm1.Arahy.16g02190:1.0000e-06)99:1.2226e-02)91:8.3382e-03)99:6.4532e-02,(CUC_0005152:4.7208e-03,PRU_0028568:1.0000e-06)97:2.5740e-02)99:2.3293e-02,POP_0008145:8.7270e-02)94:1.0401e-02)81:6.2146e-02,ASP_0019250:1.7853e-01)81:4.8614e-02,LIR_0019004:7.6660e-02)83:3.7401e-02,(AMB_0000776:5.0381e-01,CIN_0027743:2.6021e-01)81:5.6880e-03)75:2.2004e-02,((ORY_0012844:5.4957e-02,BRA_0033387:3.8545e-03)100:1.3681e-01,NYM_0009136:1.0000e-06)83:3.4185e-02)97:1.4824e-01,(MAR_0001185:3.2804e-01,CER_0052048:2.1404e-06)95:1.6913e-01)47:2.3793e-02,GIN_0013555:1.4646e-01)81:9.0834e-02);
OG0002523_99_T2_27	(LOC107622946:7.8102e-02,(((GIN_0020559:1.4284e-01,(AQU_0020199:1.0536e-01,(((((((ORY_0026819:4.5576e-02,BRA_0017957:1.0005e-06)100:1.5225e-01,ARA_0005190:6.6181e-02)67:7.1344e-02,((CEC_0007125:7.0619e-02,(((PHA_0020248:4.3868e-02,GLY_0023910:1.4213e-02)84:7.5752e-03,MED_0031822:7.4464e-02)83:1.2193e-02,(ardaradu.V14167.gnm1.Aradu.A05g02626:1.3853e-03,arharahy.Tifrunner.gnm1.Arahy.05g02497:2.6632e-06)100:3.2399e-03)97:3.0309e-02)100:3.3833e-02,CUC_0030218:1.5751e-01)72:2.2630e-02)29:1.2954e-02,PRU_0027856:1.5287e-03)40:1.5339e-02,POP_0007560:4.1867e-02)39:1.8789e-02,(VIT_0026093:6.0740e-02,(ACT_0023412:8.7092e-02,(((COF_0015731:9.5471e-02,MIM_0020949:1.9676e-01)100:4.2359e-02,SOL_0029053:7.6908e-02)100:4.9113e-02,HEL_0030378:1.7130e-01)94:1.4135e-02)96:1.8285e-02)93:1.7334e-02)40:2.8951e-02,((((AMB_0009172:1.3828e-01,NYM_0009140:1.0005e-06)96:2.2926e-02,ASP_0022819:1.4719e-01)78:2.2632e-02,CIN_0027247:7.8368e-02)46:1.5852e-02,LIR_0042367:6.6181e-02)61:1.8865e-02)37:3.3380e-02)92:1.0960e-01)84:5.5603e-02,MAR_0007592:0.0000e+00)95:5.1642e-02,CER_0002521:0.0000e+00)1:7.8102e-02);
OG0001309_158_T1_27	(CHL_0006950:3.6788e-01,(MAR_0019918:1.6733e-01,((GIN_0024998:1.0736e-01,((AMB_0008439:1.2646e-01,NYM_0028502:2.0608e-01)96:2.1057e-02,(((ORY_0009882:7.6239e-02,BRA_0010764:1.0411e-06)96:2.4046e-01,(ASP_0016443:1.6875e-01,HEL_0007177:3.0848e+00)77:7.2115e-02)85:5.9614e-02,((LIR_0041510:7.7291e-02,CIN_0005748:7.2201e-02)100:1.9358e-02,(AQU_0022727:2.8290e-01,(VIT_0022713:1.2140e-01,(((ARA_0022174:1.0306e-01,POP_0027956:0.0000e+00)91:2.1574e-02,((CEC_0022122:6.0242e-02,(((GLY_0045153:1.0411e-06,PHA_0012056:1.0411e-06)100:2.6807e-02,MED_0009604:8.7492e-02)80:9.6318e-03,(ardaradu.V14167.gnm1.Aradu.A03g02564:4.4284e-02,arharahy.Tifrunner.gnm1.Arahy.03g02693:4.8613e-01)88:2.3766e-02)99:1.3876e-02)100:8.5891e-02,(CUC_0026334:2.7274e-01,PRU_0017690:1.3196e-01)95:1.3130e-02)72:7.7565e-03)92:3.5337e-02,((COF_0014234:1.4572e-01,(MIM_0030345:1.0910e-01,SOL_0017963:1.4576e-01)95:2.0238e-02)65:2.0975e-06,ACT_0005158:3.8725e-02)100:2.9039e-02)88:1.0525e-02)92:4.6337e-02)80:7.7308e-03)90:1.5319e-02)93:2.8837e-02)95:4.1061e-02)99:1.0641e-01,CER_0037511:2.5350e-06)98:1.2956e-01)1:3.6788e-01);
OG0001297_159_T1_28	((CHL_0006916:3.3401e-01,DUN_0011960:3.3027e-01)100:1.8669e-01,(CER_0070767:1.1539e-06,(MAR_0013453:2.8513e-01,(AMB_0018636:1.3126e-01,(NYM_0039076:1.7462e-01,((ASP_0013235:1.4115e-01,(BRA_0014083:6.2241e-02,ORY_0027867:9.6595e-02)100:1.2524e-01)96:2.6658e-02,((CIN_0011669:6.7298e-02,LIR_0039316:8.7175e-02)100:3.4085e-02,(AQU_0018365:1.7199e-01,(VIT_0026309:1.0953e-01,(((ARA_0000220:2.2778e-01,POP_0039987:1.1539e-06)98:4.1959e-02,((CEC_0011872:9.8953e-02,(((GLY_0035527:1.0197e-01,PHA_0025333:6.7984e-02)100:2.2990e-02,MED_0023491:0.0000e+00)87:1.5383e-02,(LOC107642500:2.3873e-06,arharahy.Tifrunner.gnm1.Arahy.11g03321:3.9088e-02)100:1.3114e-02)87:1.2425e-02)100:8.1427e-02,(CUC_0005778:1.6026e-01,PRU_0042131:2.5161e-06)91:1.5063e-02)92:8.3980e-03)93:1.0427e-02,(ACT_0030634:6.4317e-02,((COF_0015929:1.5756e-01,(MIM_0016894:1.6797e-01,SOL_0002117:1.0509e-01)55:2.5764e-02)56:1.6339e-02,HEL_0020940:8.2434e-02)99:1.7817e-02)100:2.9178e-02)88:1.1101e-02)100:4.2390e-02)99:3.9429e-02)95:1.1049e-02)99:6.1116e-02)97:1.8961e-02)97:6.3502e-02)56:2.3634e-06)100:1.8669e-01);
OG0004452_65_T1_28	((CHL_0001508:3.0763e-01,DUN_0003644:7.9559e-01)100:1.8110e-01,(((CER_0018874:1.0418e-06,MAR_0011217:1.0418e-06)99:1.2095e-01,GIN_0007898:1.8683e-01)99:6.7782e-02,(NYM_0008053:3.1911e-01,(AMB_0019102:3.1463e-01,((ASP_0019879:3.2321e-01,(ORY_0030319:9.2512e-02,BRA_0025200:3.9312e-01)100:5.5075e-01)97:1.3062e-01,((CIN_0021266:1.6617e-03,LIR_0008857:1.0418e-06)100:1.3343e-01,(((((ARA_0022313:5.7564e-01,CUC_0001791:2.7585e-01)53:4.5048e-02,PRU_0024346:1.4020e-02)53:3.2888e-02,POP_0025344:1.4843e-02)73:2.5338e-02,(CEC_0013287:7.7103e-02,((PHA_0001170:1.2304e-01,GLY_0022738:0.0000e+00)100:2.3521e-01,(LOC107618535:1.0418e-06,arharahy.Tifrunner.gnm1.Arahy.19g00780:1.0418e-06)100:1.0343e-02)84:5.4420e-02)98:8.8146e-02)73:3.1607e-02,(((ACT_0038741:1.9575e-01,((COF_0019689:1.7072e-01,(MIM_0020365:2.6132e-01,SOL_0019968:1.5506e-01)99:6.8020e-02)99:6.4063e-02,HEL_0038259:1.0418e-06)82:3.4557e-02)90:4.8691e-02,AQU_0006820:1.2048e-01)57:2.8310e-02,VIT_0017278:3.2618e-03)50:2.1852e-02)93:7.8660e-02)96:9.8548e-02)100:1.7218e-01)92:8.7391e-02)100:2.1456e-01)100:1.8110e-01);
OG0002508_99_T1_28	((DUN_0011122:5.2629e-01,CHL_0000094:1.0003e-06)100:4.6087e-01,(MAR_0020180:3.9734e-01,(CER_0036233:1.0003e-06,(AMB_0007035:2.4635e-01,((((ASP_0004636:2.9059e-01,(BRA_0018736:9.3709e-02,ORY_0026418:9.9499e-02)100:3.2163e-01)98:1.1667e-01,(CIN_0000633:2.0237e-01,LIR_0008462:7.4141e-02)93:2.0651e-02)55:2.4104e-02,(((((((ARA_0007117:2.9047e-01,POP_0028272:1.3481e-01)100:7.6850e-02,(CEC_0009530:1.2018e-01,(((PHA_0027341:7.1372e-02,GLY_0063484:1.0003e-06)99:1.5600e-02,MED_0032077:1.3295e-01)99:1.9082e-02,(LOC107638237:1.0003e-06,arharahy.Tifrunner.gnm1.Arahy.14g00288:1.0003e-06)100:4.1462e-03)98:3.3114e-02)100:1.4223e-01)60:7.2060e-03,VIT_0031321:3.7825e-01)53:6.6822e-03,PRU_0038853:1.0003e-06)56:1.2850e-02,CUC_0019559:2.2676e-01)59:2.0587e-02,((((COF_0024837:1.9084e-01,SOL_0029877:1.8321e-01)89:3.0083e-02,MIM_0002519:2.5908e-01)96:5.0910e-02,HEL_0042537:2.7377e-01)51:6.5903e-03,ACT_0003237:1.0329e+00)99:5.2152e-02)99:6.2211e-02,AQU_0004547:1.0003e-06)99:7.5329e-02)89:3.7241e-02,NYM_0042042:1.0003e-06)86:7.0236e-02)100:2.1163e-01)92:3.2719e-02)98:1.9314e-01);
OG0002511_99_T1_28	((MAR_0000479:1.3522e-01,((GIN_0003963:1.4826e-01,CER_0071934:1.0370e-06)80:4.8009e-02,((AMB_0021233:2.2389e-01,(((ORY_0014433:5.5080e-02,BRA_0036992:2.2515e-06)100:1.4269e-01,(AQU_0020848:1.5645e-01,((((ARA_0012813:1.7299e-01,POP_0011447:3.0643e-02)33:5.0321e-03,((CEC_0017311:4.0159e-02,(((GLY_0017239:1.5526e-02,PHA_0008839:2.8185e-02)100:2.9094e-02,MED_0041934:1.0370e-06)99:1.9006e-02,(LOC107630732:1.0370e-06,arharahy.Tifrunner.gnm1.Arahy.13g03139:1.0370e-06)100:1.7404e-03)98:2.3274e-02)100:6.5860e-02,(CUC_0003194:1.0370e-06,PRU_0023855:1.0370e-06)92:1.5724e-02)78:1.3835e-02)57:2.3044e-02,((COF_0020722:1.1471e-01,((HEL_0022516:5.1414e-02,MIM_0006639:2.9061e-06)65:2.6935e-02,SOL_0020845:8.2020e-02)65:1.4874e-02)68:3.3159e-02,ACT_0029226:3.3463e-02)65:2.8248e-02)71:7.0147e-03,VIT_0014575:1.6152e-02)96:3.9266e-02)95:2.8743e-02)75:3.4270e-02,(CIN_0009183:7.6785e-02,LIR_0016005:5.8592e-02)99:5.6000e-03)70:1.0218e-02)70:1.3169e-02,NYM_0029529:1.0227e-01)92:6.7775e-02)78:1.2297e-01)100:4.0794e-01,(CHL_0009078:1.4701e-01,DUN_0013552:8.4527e-01)79:2.8154e-01);
OG0001278_161_T1_27	((CHL_0006814:5.0610e-01,DUN_0017406:7.4700e-01)98:2.6845e-01,(AMB_0017741:2.6454e-01,(((CIN_0000234:1.6091e-01,LIR_0034140:0.0000e+00)100:4.5626e-02,((ASP_0010883:1.0247e-01,(ORY_0017345:9.8697e-02,BRA_0019036:1.0191e-06)100:1.0655e-01)100:1.5822e-01,(AQU_0033236:2.2444e-01,(VIT_0004585:1.3058e-01,(((ACT_0039771:2.2465e-02,HEL_0025558:8.8013e-02)67:2.3601e-02,((COF_0005538:1.5767e-01,SOL_0012161:1.9950e-01)96:3.8710e-02,MIM_0017592:2.1305e-06)98:7.5065e-02)75:3.7188e-02,((POP_0027444:0.0000e+00,PRU_0043535:1.0191e-06)56:1.7364e-02,((CEC_0013041:6.5123e-02,(((GLY_0042124:0.0000e+00,PHA_0027066:0.0000e+00)100:4.5373e-02,MED_0026360:2.7556e-06)98:1.0937e-02,(LOC107623286:5.6448e-03,(ardaradu.V14167.gnm1.Aradu.A10g00744:1.0191e-06,arharahy.Tifrunner.gnm1.Arahy.10g00774:9.3743e-04)100:5.7114e-03)100:9.1043e-02)99:4.2202e-02)98:1.0775e-01,(ARA_0026595:2.7393e-01,MAR_0003379:1.0191e+01)20:9.0846e-02)32:2.7032e-02)48:2.1714e-02)50:1.0102e-02)92:8.8977e-02)84:3.2553e-02)90:3.1759e-02)94:8.6063e-02,NYM_0039335:0.0000e+00)83:4.6403e-02)95:1.7743e-01);
OG0002485_100_T1_27	((CHL_0004039:1.0798e-01,DUN_0003472:3.9440e-01)100:1.1326e-01,(((MAR_0019285:2.4612e-01,GIN_0000285:8.5897e-02)75:6.8675e-02,(NYM_0021787:0.0000e+00,(((ACT_0040420:1.2095e-01,(COF_0013031:9.1482e-02,MIM_0007438:7.9617e-02)100:7.2063e-02)38:1.0468e-02,VIT_0000568:1.5107e-01)29:8.9354e-03,(((HEL_0016085:2.0398e-01,(ARA_0006947:9.2093e-02,POP_0014360:3.3974e-02)48:2.7712e-02)59:3.1036e-02,((CEC_0025845:7.2398e-02,((MED_0023430:5.6132e-02,(PHA_0017215:4.2177e-02,GLY_0006676:0.0000e+00)100:5.0992e-02)58:1.2648e-02,(ardaradu.V14167.gnm1.Aradu.A07g00736:3.5901e-02,(LOC107648300:1.0701e-06,arharahy.Tifrunner.gnm1.Arahy.16g02218:1.0701e-06)100:2.3874e-02)89:1.3979e-02)91:2.9131e-02)90:9.5171e-03,SOL_0021715:1.6063e+00)18:1.1697e-02)15:1.4365e-02,(((ASP_0010924:2.4872e-01,(BRA_0049463:2.7460e-06,(CIN_0015130:1.3880e+00,ORY_0016543:1.4735e+00)36:4.2906e-01)17:5.7806e-02)33:3.5878e-02,CUC_0003223:2.4657e-06)41:1.7237e-02,PRU_0033753:1.0701e-06)26:2.2242e-02)40:5.2264e-02)10:7.3152e-03)49:5.7421e-02)84:5.7744e-02,CER_0054090:3.0006e-06)95:1.5268e-01);
OG0002464_100_T1_27	((CHL_0002140:6.7568e-01,DUN_0002809:8.1279e-01)100:4.8442e-01,(((ASP_0005080:1.1273e-01,(BRA_0024598:8.3598e-02,ORY_0026156:3.8396e-02)100:3.2924e-01)93:1.2354e-01,(CIN_0011235:1.1991e-01,LIR_0036993:1.0000e-06)65:1.6652e-02)54:2.4805e-02,(((AMB_0005828:1.5955e-01,((MAR_0006514:2.5869e-01,CER_0074554:2.1249e-06)100:1.5624e-01,GIN_0000165:5.5796e-01)98:1.4526e-01)62:4.8697e-02,NYM_0025029:1.9334e-03)58:3.9497e-02,(AQU_0019898:4.7810e-02,((ACT_0015230:1.5869e-01,((((CUC_0011714:8.2694e-02,COF_0018958:2.8054e-06)93:2.0588e-01,PRU_0027911:1.7500e-01)76:3.5283e-02,((((MED_0003886:2.7976e-06,PHA_0006236:2.2953e-06)86:3.2876e-02,GLY_0046820:3.0544e-02)98:6.7634e-02,(ardaradu.V14167.gnm1.Aradu.A05g01846:1.0690e+00,arharahy.Tifrunner.gnm1.Arahy.04g01653:5.3922e-01)68:2.8495e-04)100:1.3919e-01,(VIT_0025918:1.3119e-01,POP_0043127:0.0000e+00)76:4.3524e-02)85:4.2021e-02)87:4.2925e-02,MIM_0020799:3.1195e-01)66:3.5639e-02)62:1.8812e-02,(HEL_0023917:4.5819e-01,SOL_0003442:2.4154e-01)87:4.9237e-02)83:1.5132e-01)54:9.9315e-02)12:2.0629e-02)59:5.1284e-02);
OG0002437_101_T2_26	(CUC_0008956:3.0578e-01,((((((((ACT_0040242:1.0877e-01,(((COF_0014244:1.3059e-01,SOL_0028327:1.1565e-01)49:2.1372e-02,MIM_0029468:9.0795e-03)98:2.8350e-02,HEL_0046654:1.6007e-01)97:2.9338e-02)97:2.0430e-02,(((ARA_0004483:1.9921e-01,POP_0019458:1.2485e-01)86:2.6868e-02,((CEC_0022142:5.9810e-02,(((GLY_0045130:1.0028e-06,PHA_0011456:1.5492e-03)100:2.8372e-02,(arharahy.Tifrunner.gnm1.Arahy.08g02065:2.1791e-02,ardaradu.V14167.gnm1.Adur2704g00001:2.7911e-06)100:9.6326e-03)97:1.3803e-02,MED_0009616:7.1497e-02)100:4.6423e-02)100:5.3967e-02,PRU_0018179:2.0245e-02)84:1.1345e-02)95:2.3089e-02,VIT_0023255:8.1019e-02)75:8.7311e-03)97:3.9945e-02,AQU_0029291:0.0000e+00)90:3.6069e-02,((AMB_0007633:1.3363e-01,GIN_0020448:2.8011e-01)91:3.4823e-02,NYM_0005784:1.0028e-06)64:4.1322e-02)59:1.2757e-02,(CIN_0018199:9.8465e-02,LIR_0042546:1.0028e-06)72:1.9620e-02)59:4.0315e-02,ASP_0014508:2.0720e-01)59:3.9393e-02,(BRA_0039190:6.2406e-02,ORY_0014971:8.4254e-02)100:9.4004e-02)86:1.4942e-01,(CER_0053961:8.1722e-01,MAR_0010982:7.9245e-01)90:2.0496e-01)1:3.0578e-01);
OG0002508_99_T2_24	((MIM_0002519:2.5908e-01,COF_0024837:1.9084e-01)96:4.4963e-02,((((((((((ACT_0023661:1.5482e-01,HEL_0007602:1.6792e-01)97:1.9536e-02,SOL_0023149:1.7929e-01)99:2.7955e-02,VIT_0030831:8.9058e-02)87:1.7716e-02,(((ARA_0001151:2.3690e-01,CUC_0006412:1.0003e-06)96:3.6517e-02,PRU_0041849:1.0003e-06)81:1.3583e-02,(((((PHA_0011231:5.0609e-02,GLY_0050055:0.0000e+00)74:3.0841e-04,MED_0010586:0.0000e+00)100:2.7418e-02,((LOC107613779:1.0003e-06,arharahy.Tifrunner.gnm1.Arahy.08g01286:2.2826e-02)95:2.8422e-03,ardaradu.V14167.gnm1.Aradu.A08g01257:3.0616e-03)100:6.9328e-02)100:3.5025e-02,CEC_0023013:3.1510e-03)100:6.8150e-02,POP_0051430:1.0003e-06)85:1.4429e-02)85:1.2089e-02)100:5.2560e-02,AQU_0003447:1.0003e-06)96:2.5686e-02,(CIN_0026086:5.5602e-02,LIR_0003430:1.0003e-06)99:3.0165e-02)96:2.8220e-02,(ASP_0020221:1.4148e-01,(ORY_0008019:6.0042e-02,BRA_0028166:2.7539e-03)100:1.9903e-01)93:1.7948e-02)95:3.5885e-02,NYM_0039122:1.0003e-06)92:4.4916e-02,AMB_0018045:1.6793e-01)100:2.8740e-01,GIN_0015996:7.9557e-02)96:4.4963e-02);
OG0001266_162_T1_26	((CHL_0000558:3.1175e-01,DUN_0018764:5.3943e-01)100:7.3479e-01,(((AMB_0007806:1.6478e-01,(((ASP_0003916:1.0180e-01,(ORY_0038107:1.2831e-01,BRA_0056648:0.0000e+00)100:8.4598e-02)99:2.3740e-02,CIN_0010758:3.8703e-01)21:2.4013e-02,(((((COF_0009681:1.2996e-01,(MIM_0004901:1.3486e-01,SOL_0030563:9.4347e-02)97:1.2514e-02)96:2.4355e-02,HEL_0045997:7.8865e-02)78:1.8855e-02,(ACT_0028826:7.2935e-01,CER_0058484:3.2570e-02)82:5.0389e-01)69:1.6754e-02,VIT_0031422:1.0030e-01)71:9.9848e-03,(((PRU_0045866:7.4677e-02,ARA_0016761:5.6273e-02)72:2.0762e-02,(CUC_0000954:2.5938e-06,POP_0036707:3.2296e-02)37:1.5167e-02)2:2.6204e-03,(CEC_0011495:4.4082e-02,(((PHA_0005441:2.7149e-02,GLY_0060372:9.9890e-07)100:2.8591e-02,MED_0023128:1.1369e-01)100:1.7810e-02,(ardaradu.V14167.gnm1.Aradu.A10g00024:2.3767e-02,arharahy.Tifrunner.gnm1.Arahy.10g00023:6.4022e-03)99:7.8711e-02)99:1.8667e-02)99:5.7716e-02)94:1.9425e-02)75:3.4021e-02)16:1.3491e-02)11:1.0879e-02,NYM_0024099:9.9890e-07)86:9.0283e-02,GIN_0005410:9.5203e-02)87:5.9921e-02);
OG0002471_100_T2_24	(NYM_0033425:2.3159e-01,(((ORY_0028089:8.2178e-02,BRA_0003460:2.1193e-03)100:1.8658e-01,(ASP_0004252:4.4727e-01,(AMB_0005240:2.8867e-01,((CIN_0017271:1.6481e-01,LIR_0031337:0.0000e+00)99:4.5459e-02,(((((ARA_0007969:4.3035e-01,POP_0017873:1.1122e-01)93:4.7124e-02,((CEC_0025618:8.9244e-02,((GLY_0019236:3.9452e-02,PHA_0008416:6.1434e-02)100:5.1584e-02,(MED_0014099:1.1182e-01,(LOC107606111:1.0014e-06,arharahy.Tifrunner.gnm1.Arahy.17g03244:1.0014e-06)100:3.6968e-03)82:1.2443e-02)100:3.7198e-02)100:9.9269e-02,(CUC_0005644:1.0014e-06,PRU_0037000:1.0014e-06)83:1.3127e-02)99:2.1493e-02)88:1.7948e-02,VIT_0011166:1.3997e-01)68:1.7044e-02,(((COF_0002796:1.6857e-01,SOL_0009978:1.9931e-01)83:2.9922e-02,(HEL_0011688:4.6108e-01,MIM_0004630:2.5559e-01)82:7.7795e-02)96:2.8379e-02,ACT_0012154:4.0314e-02)100:3.4360e-02)100:9.6464e-02,AQU_0006913:1.0014e-06)99:4.0413e-02)100:3.9306e-02)87:2.3838e-02)89:4.2309e-02)100:1.8938e-01,GIN_0012028:2.9552e-02)1:2.3159e-01);
OG0001278_161_T2_24	((((ASP_0022052:3.1269e-01,(ORY_0015138:1.2856e-01,BRA_0039412:0.0000e+00)100:4.8317e-01)99:8.6287e-02,(AQU_0029709:0.0000e+00,((((ARA_0026922:1.3607e-01,POP_0030952:2.8207e-03)97:4.1965e-02,((CEC_0028948:5.8754e-02,(((GLY_0032041:3.0167e-06,PHA_0007094:5.5875e-03)100:2.5860e-02,MED_0008530:2.5249e-06)100:5.0646e-02,(LOC107632142:9.0588e-04,(ardaradu.V14167.gnm1.Aradu.A03g04903:3.1855e-02,arharahy.Tifrunner.gnm1.Arahy.13g05073:1.0191e-06)100:2.7152e-03)100:1.3035e-01)100:1.7021e-02)100:1.3954e-01,(CUC_0002589:2.6681e-03,PRU_0018942:0.0000e+00)82:2.1116e-02)96:2.8584e-02)100:4.2293e-02,VIT_0020686:2.0323e-06)93:6.5166e-03,(((COF_0022611:1.9792e-01,(MIM_0028290:2.3307e-01,SOL_0013437:2.3338e-01)99:3.6145e-02)100:3.9767e-02,HEL_0042772:1.0872e-01)99:2.5525e-02,ACT_0013675:2.1759e-02)100:3.4549e-02)100:7.3519e-02)90:4.1482e-02)76:1.6653e-02,(CIN_0006482:1.5080e-01,LIR_0015657:1.0191e-06)82:1.1991e-02)100:7.6376e-02,NYM_0014726:1.0191e-06);
OG0001260_162_T2_20	((MAR_0012545:1.9265e-01,(ARA_0023244:2.2801e-01,(HEL_0001990:1.8441e-01,MIM_0016335:1.2195e-01)88:2.3057e-02)87:4.5241e-02)94:8.5971e-02,(((ASP_0026548:3.1347e-01,(ORY_0025033:1.0361e-01,BRA_0053667:1.0253e-06)96:1.5638e-01)69:6.6918e-02,(NYM_0010786:2.9066e-01,(AMB_0002078:2.0802e-01,((CIN_0013621:9.7647e-02,LIR_0005197:1.0253e-06)92:3.9423e-02,(((CUC_0024832:2.0526e-01,PRU_0024804:1.0626e-01)68:9.2259e-03,(((ACT_0020751:3.4763e+00,SOL_0007605:5.2557e-01)67:2.3146e+00,CEC_0016149:2.8538e-06)43:6.7360e-02,((LOC107642320:4.6357e-03,(ardaradu.V14167.gnm1.Aradu.A05g00086:1.0253e-06,arharahy.Tifrunner.gnm1.Arahy.05g00089:1.0253e-06)99:5.4178e-03)93:9.5835e-02,((GLY_0033424:1.6847e-02,PHA_0032532:1.0253e-06)98:2.2409e-02,MED_0029563:2.6421e-02)94:2.5444e-02)82:3.5060e-02)45:9.8905e-02)26:1.8743e-02,POP_0028422:3.4360e-02)32:2.6041e-02)72:6.0111e-02)72:3.7513e-02)73:5.6505e-02)81:1.4023e-01,GIN_0021797:2.1113e-01)94:8.5971e-02);
OG0001299_159_T1_24	((CHL_0018866:4.3554e-01,DUN_0009412:3.4260e-02)98:1.1640e-01,(MAR_0021446:1.2016e-06,(GIN_0025076:2.5555e-01,((AMB_0008088:3.3570e-02,NYM_0042997:7.3847e-04)62:4.2269e-02,((((((ARA_0011686:3.2973e-01,(CEC_0004976:8.2527e-02,(((PHA_0030433:5.0683e-02,GLY_0070285:1.2016e-06)100:4.1056e-02,MED_0036827:1.0051e-01)97:1.5237e-02,(LOC107645851:1.2016e-06,arharahy.Tifrunner.gnm1.Arahy.16g01131:1.2016e-06)100:5.4991e-03)100:2.9770e-02)100:7.5094e-02)86:1.8385e-02,(CUC_0010998:2.7502e-04,PRU_0016571:0.0000e+00)100:3.3827e-02)85:7.9416e-03,POP_0041839:1.2016e-06)100:2.9223e-02,(COF_0008716:3.5291e-01,VIT_0001250:1.0185e-01)54:1.3924e-02)53:1.2810e-02,AQU_0008601:0.0000e+00)99:3.8961e-02,(((ORY_0013051:1.5540e-01,BRA_0039648:2.4712e-06)100:4.0958e-01,ASP_0017390:1.7185e-01)100:1.3403e-01,(CIN_0008002:1.1443e-01,LIR_0008606:2.7521e-06)93:9.1224e-03)48:1.6315e-02)97:2.4654e-02)96:3.2551e-02)99:8.6348e-02)99:1.3317e-01);
