tre_name	single_copy_tree
OG0002524_99_T1_28	((CHL_0012860:5.1453e-01,DUN_0015149:5.4681e-01)100:5.0228e-01,((AMB_0000787:2.2425e-01,((((ASP_0026818:2.1254e-01,(ORY_0009959:1.4051e-01,BRA_0006451:0.0000e+00)100:2.2565e-01)100:8.0698e-02,(CIN_0022713:5.6631e-03,LIR_0031628:1.0000e-06)68:1.5175e-02)96:1.5585e-02,(GIN_0006779:4.6692e-01,((ARA_0021308:3.1029e-01,((((CEC_0007552:4.9698e-02,(((GLY_0073428:0.0000e+00,PHA_0022524:1.0000e-06)100:2.9825e-02,MED_0003717:8.4835e-02)91:5.6865e-03,(LOC107617920:4.6951e-04,arharahy.Tifrunner.gnm1.Arahy.19g02214:1.0000e-06)100:3.4557e-03)100:1.7502e-02)100:6.5006e-02,CUC_0017829:2.7196e-01)71:1.4451e-02,(POP_0038721:0.0000e+00,PRU_0018116:0.0000e+00)66:2.1680e-02)58:1.7166e-02,(VIT_0021650:1.6292e-01,((((SOL_0003675:1.6497e-01,COF_0018989:2.9772e-06)96:2.3027e-02,MIM_0030264:2.2617e-01)99:3.1256e-02,HEL_0029549:3.6953e-02)93:2.4212e-02,ACT_0023958:2.1903e-02)97:3.1853e-02)83:9.5783e-03)38:1.4139e-02)100:5.5780e-02,AQU_0030927:5.9771e-04)84:4.6550e-03)62:9.8758e-03)76:7.3703e-02,NYM_0009387:0.0000e+00)62:3.9048e-02)90:1.2347e-01,CER_0051316:0.0000e+00)60:7.2297e-02);
OG0004452_65_T1_28	((CHL_0001508:3.0763e-01,DUN_0003644:7.9559e-01)100:1.8110e-01,(((CER_0018874:1.0418e-06,MAR_0011217:1.0418e-06)99:1.2095e-01,GIN_0007898:1.8683e-01)99:6.7782e-02,(NYM_0008053:3.1911e-01,(AMB_0019102:3.1463e-01,((ASP_0019879:3.2321e-01,(ORY_0030319:9.2512e-02,BRA_0025200:3.9312e-01)100:5.5075e-01)97:1.3062e-01,((CIN_0021266:1.6617e-03,LIR_0008857:1.0418e-06)100:1.3343e-01,(((((ARA_0022313:5.7564e-01,CUC_0001791:2.7585e-01)53:4.5048e-02,PRU_0024346:1.4020e-02)53:3.2888e-02,POP_0025344:1.4843e-02)73:2.5338e-02,(CEC_0013287:7.7103e-02,((PHA_0001170:1.2304e-01,GLY_0022738:0.0000e+00)100:2.3521e-01,(LOC107618535:1.0418e-06,arharahy.Tifrunner.gnm1.Arahy.19g00780:1.0418e-06)100:1.0343e-02)84:5.4420e-02)98:8.8146e-02)73:3.1607e-02,(((ACT_0038741:1.9575e-01,((COF_0019689:1.7072e-01,(MIM_0020365:2.6132e-01,SOL_0019968:1.5506e-01)99:6.8020e-02)99:6.4063e-02,HEL_0038259:1.0418e-06)82:3.4557e-02)90:4.8691e-02,AQU_0006820:1.2048e-01)57:2.8310e-02,VIT_0017278:3.2618e-03)50:2.1852e-02)93:7.8660e-02)96:9.8548e-02)100:1.7218e-01)92:8.7391e-02)100:2.1456e-01)100:1.8110e-01);
OG0008032_40_T1_28	((CHL_0005938:6.4816e-01,DUN_0002960:1.0940e+00)100:1.0368e+00,(GIN_0005589:2.6240e-01,(AMB_0013485:2.1017e-01,((((ASP_0009952:2.2871e-01,(BRA_0033909:9.6617e-02,ORY_0015369:1.0403e-01)100:3.2600e-01)100:1.1136e-01,(CIN_0015812:1.6657e-01,LIR_0009717:1.0492e-06)93:2.8921e-02)70:1.1073e-02,(AQU_0024974:2.1509e-01,((((ARA_0026568:3.9900e-01,POP_0012121:1.0492e-06)78:1.8442e-02,(((CEC_0026033:7.1710e-02,(((GLY_0006315:2.8524e-02,PHA_0016571:5.5426e-02)100:3.7245e-02,MED_0027312:9.9301e-02)97:1.2293e-02,(LOC107606900:1.0492e-06,arharahy.Tifrunner.gnm1.Arahy.17g01489:2.6764e-06)100:2.5167e-03)100:4.3743e-02)100:1.0248e-01,CUC_0012665:2.5158e-01)87:1.2939e-02,PRU_0012981:1.0492e-06)80:1.0049e-02)100:2.8379e-02,VIT_0024787:1.2512e-01)67:4.7991e-03,(ACT_0017877:1.3666e-01,((((CER_0065217:1.0544e+00,MIM_0007220:1.0492e-06)26:2.6632e-02,COF_0001500:1.9879e-01)13:1.0956e-02,SOL_0007647:3.0134e-01)68:2.7216e-02,HEL_0003814:9.6240e-02)76:1.8314e-02)78:3.1707e-02)79:7.9233e-02)79:3.1226e-02)85:6.1769e-02,NYM_0024408:1.0492e-06)80:2.8179e-02)95:2.1263e-01)87:1.5787e-01);
OG0000629_253_T1_27	(DUN_0000344:7.2738e-01,(CHL_0018125:2.1948e-01,((CER_0041443:1.0942e-06,(((AMB_0009937:4.8021e-02,((CIN_0027098:1.5177e-01,LIR_0018396:3.0838e-06)100:7.7725e-02,((CUC_0018743:2.2542e-01,((AQU_0029462:7.8954e-03,ARA_0000740:1.3263e-01)77:4.1779e-02,((VIT_0003816:1.5206e-01,PRU_0027988:1.2495e-03)89:2.3041e-02,(((CEC_0006191:8.0728e-02,(((PHA_0025988:1.2700e-01,GLY_0070991:2.6605e-06)97:2.2541e-02,MED_0036206:1.6404e-03)85:1.5349e-02,(LOC107647031:2.6529e-06,arharahy.Tifrunner.gnm1.Arahy.16g02177:7.6930e-04)100:7.0928e-03)100:3.1166e-02)100:7.7419e-02,POP_0047556:2.9682e-06)75:1.3325e-02,(ACT_0000331:1.5800e-01,((COF_0015232:8.5866e-02,SOL_0017211:2.8377e-02)83:1.5495e-02,HEL_0003890:1.1948e-01)89:2.4383e-02)72:2.7759e-02)59:1.6446e-02)80:3.4539e-02)88:2.9386e-02)100:7.9185e-02,(ASP_0018184:1.4555e-01,(ORY_0024258:1.2793e-01,BRA_0045448:1.0942e-06)100:4.6624e-02)79:4.6737e-02)61:4.2300e-02)62:6.4007e-02)96:2.9612e-02,NYM_0038056:1.0942e-06)99:1.3852e-01,GIN_0019552:1.7925e-01)94:7.5511e-02)99:1.4910e-01,MAR_0008862:3.3247e-01)100:1.6256e+00)1:7.2738e-01);
OG0002508_99_T1_28	((DUN_0011122:5.2629e-01,CHL_0000094:1.0003e-06)100:4.6087e-01,(MAR_0020180:3.9734e-01,(CER_0036233:1.0003e-06,(AMB_0007035:2.4635e-01,((((ASP_0004636:2.9059e-01,(BRA_0018736:9.3709e-02,ORY_0026418:9.9499e-02)100:3.2163e-01)98:1.1667e-01,(CIN_0000633:2.0237e-01,LIR_0008462:7.4141e-02)93:2.0651e-02)55:2.4104e-02,(((((((ARA_0007117:2.9047e-01,POP_0028272:1.3481e-01)100:7.6850e-02,(CEC_0009530:1.2018e-01,(((PHA_0027341:7.1372e-02,GLY_0063484:1.0003e-06)99:1.5600e-02,MED_0032077:1.3295e-01)99:1.9082e-02,(LOC107638237:1.0003e-06,arharahy.Tifrunner.gnm1.Arahy.14g00288:1.0003e-06)100:4.1462e-03)98:3.3114e-02)100:1.4223e-01)60:7.2060e-03,VIT_0031321:3.7825e-01)53:6.6822e-03,PRU_0038853:1.0003e-06)56:1.2850e-02,CUC_0019559:2.2676e-01)59:2.0587e-02,((((COF_0024837:1.9084e-01,SOL_0029877:1.8321e-01)89:3.0083e-02,MIM_0002519:2.5908e-01)96:5.0910e-02,HEL_0042537:2.7377e-01)51:6.5903e-03,ACT_0003237:1.0329e+00)99:5.2152e-02)99:6.2211e-02,AQU_0004547:1.0003e-06)99:7.5329e-02)89:3.7241e-02,NYM_0042042:1.0003e-06)86:7.0236e-02)100:2.1163e-01)92:3.2719e-02)98:1.9314e-01);
OG0000648_249_T1_26	((CHL_0016615:8.91320e-01,DUN_0016218:1.18981e+00)99:2.63768e-01,((MAR_0007008:4.00093e-01,((((((((ARA_0009666:3.52442e-01,(((CEC_0007339:6.87391e-02,(((GLY_0023519:1.03420e-06,PHA_0021671:2.87489e-02)100:2.66864e-02,MED_0031448:9.97129e-02)100:1.86151e-02,((LOC107644247:1.30012e-02,ardaradu.V14167.gnm1.Aradu.A05g02942:2.01910e-06)95:1.17915e-02,arharahy.Tifrunner.gnm1.Arahy.05g02793:6.08044e-04)95:3.55199e-03)100:3.08972e-02)100:6.59721e-02,PRU_0022401:1.03420e-06)85:1.77793e-02,(CUC_0009699:2.01339e-01,POP_0013497:1.03420e-06)84:2.53746e-02)79:7.16693e-03)94:2.13544e-02,VIT_0006238:1.26508e-01)94:2.04564e-02,(COF_0011914:1.97085e-01,HEL_0044465:1.74473e-02)83:3.47265e-02)100:5.59937e-02,AQU_0039858:9.43489e-02)99:3.05083e-02,(ASP_0021456:2.15485e-01,(ORY_0029135:1.37102e-01,BRA_0052948:1.03420e-06)100:3.41626e-01)99:1.02034e-01)49:1.57546e-02,(CIN_0017357:1.20048e-01,LIR_0013957:1.03420e-06)97:3.48242e-02)87:3.81391e-02,AMB_0019306:2.07033e-01)93:2.80769e-02,NYM_0028819:2.13430e-01)99:6.75896e-02)92:6.29673e-02,CER_0048926:0.00000e+00)93:9.95818e-02);
OG0002511_99_T1_28	((MAR_0000479:1.3522e-01,((GIN_0003963:1.4826e-01,CER_0071934:1.0370e-06)80:4.8009e-02,((AMB_0021233:2.2389e-01,(((ORY_0014433:5.5080e-02,BRA_0036992:2.2515e-06)100:1.4269e-01,(AQU_0020848:1.5645e-01,((((ARA_0012813:1.7299e-01,POP_0011447:3.0643e-02)33:5.0321e-03,((CEC_0017311:4.0159e-02,(((GLY_0017239:1.5526e-02,PHA_0008839:2.8185e-02)100:2.9094e-02,MED_0041934:1.0370e-06)99:1.9006e-02,(LOC107630732:1.0370e-06,arharahy.Tifrunner.gnm1.Arahy.13g03139:1.0370e-06)100:1.7404e-03)98:2.3274e-02)100:6.5860e-02,(CUC_0003194:1.0370e-06,PRU_0023855:1.0370e-06)92:1.5724e-02)78:1.3835e-02)57:2.3044e-02,((COF_0020722:1.1471e-01,((HEL_0022516:5.1414e-02,MIM_0006639:2.9061e-06)65:2.6935e-02,SOL_0020845:8.2020e-02)65:1.4874e-02)68:3.3159e-02,ACT_0029226:3.3463e-02)65:2.8248e-02)71:7.0147e-03,VIT_0014575:1.6152e-02)96:3.9266e-02)95:2.8743e-02)75:3.4270e-02,(CIN_0009183:7.6785e-02,LIR_0016005:5.8592e-02)99:5.6000e-03)70:1.0218e-02)70:1.3169e-02,NYM_0029529:1.0227e-01)92:6.7775e-02)78:1.2297e-01)100:4.0794e-01,(CHL_0009078:1.4701e-01,DUN_0013552:8.4527e-01)79:2.8154e-01);
OG0004491_64_T1_28	(((MAR_0008071:3.2827e-01,CER_0024980:9.9780e-07)88:1.2397e-01,(GIN_0002817:1.3959e-01,(((AMB_0016626:1.3668e-01,NYM_0035685:0.0000e+00)73:3.6316e-02,((ASP_0012939:1.2811e-01,(BRA_0038596:0.0000e+00,ORY_0031677:4.8564e-03)100:1.5694e-01)94:5.8777e-02,(CIN_0015138:9.4922e-02,LIR_0004540:2.5564e-06)90:2.1319e-02)51:9.1859e-03)49:8.2888e-03,((HEL_0006938:1.6530e-01,((ARA_0001711:2.3905e-01,(((((CEC_0030805:9.4809e-02,(((GLY_0007761:0.0000e+00,PHA_0000009:9.9780e-07)100:3.0222e-02,MED_0018087:9.9780e-07)91:1.1213e-02,(LOC107625933:9.9780e-07,arharahy.Tifrunner.gnm1.Arahy.12g02707:1.0693e-03)100:1.0059e-02)92:2.3983e-02)100:5.8533e-02,CUC_0020331:1.6648e-01)35:1.1436e-02,PRU_0004934:8.5597e-02)66:7.7060e-03,POP_0002302:1.0372e-01)70:8.7312e-03,VIT_0012007:6.9905e-02)79:9.6720e-03)74:8.8110e-03,(ACT_0001003:9.7690e-02,((COF_0008013:1.2611e-01,SOL_0004817:1.2867e-01)94:2.1241e-02,MIM_0026493:9.9780e-07)93:2.5025e-02)75:1.3691e-02)68:4.6561e-03)100:5.1450e-02,AQU_0017195:0.0000e+00)91:2.1600e-02)90:9.5032e-02)68:9.4203e-02)76:1.4846e-01,DUN_0008762:6.9316e+00);
OG0004480_64_T1_28	((DUN_0012390:9.4612e-01,CHL_0009190:1.0005e-06)98:2.0313e-01,((MAR_0005307:3.4818e-01,(GIN_0018542:2.3959e-01,(AMB_0004381:1.3188e-01,((ASP_0015953:1.6555e-01,((CIN_0023544:9.8425e-02,LIR_0008574:1.0005e-06)92:2.5077e-02,(((((ARA_0016404:2.5084e-01,(CEC_0007920:6.0166e-02,(((PHA_0024906:4.1042e-02,GLY_0037436:0.0000e+00)100:2.3768e-02,MED_0004768:6.4916e-02)97:9.9646e-03,(LOC107618970:1.0005e-06,arharahy.Tifrunner.gnm1.Arahy.19g02982:1.0005e-06)100:6.2548e-03)99:2.0872e-02)100:3.6868e-02)68:2.8506e-02,((POP_0037144:1.7864e-02,PRU_0000216:0.0000e+00)82:8.7100e-03,CUC_0023695:2.8724e-06)70:4.4232e-03)73:2.1282e-02,((BRA_0053956:6.6861e-02,ORY_0024712:8.8794e-02)100:2.8978e-01,VIT_0019861:5.5129e-02)26:2.5111e-02)33:6.3968e-03,(((COF_0006717:1.1138e-01,SOL_0012493:1.4945e-01)94:8.1240e-03,MIM_0008702:1.0263e-03)97:4.4964e-02,ACT_0000917:8.3638e-02)41:1.5347e-02)95:3.0646e-02,AQU_0024977:1.0005e-06)65:8.7324e-03)80:2.4288e-02)87:3.4505e-02,NYM_0010283:1.0005e-06)87:2.0909e-02)96:1.5385e-01)65:1.0235e-01)65:1.0652e-01,CER_0047680:1.0005e-06)98:2.0313e-01);
OG0004494_64_T1_27	((CHL_0001567:5.0710e-01,DUN_0004488:8.7097e-01)100:9.0669e-01,(MAR_0005079:3.6391e-01,(CER_0073193:3.1452e-01,((AMB_0016122:2.0361e-01,NYM_0032898:9.9940e-07)90:4.6482e-02,((CIN_0022968:1.0108e-01,LIR_0012393:9.9940e-07)100:5.1678e-02,((ASP_0023402:7.4238e-01,AQU_0001468:0.0000e+00)67:5.5782e-02,(((((ARA_0026251:2.7559e-01,POP_0040478:1.2280e-01)85:4.7376e-02,PRU_0046947:9.9940e-07)37:2.0657e-02,(((CEC_0023231:6.5480e-02,(((GLY_0011188:2.7775e-02,PHA_0007066:6.8367e-02)100:6.9012e-02,MED_0016836:1.4838e-01)95:1.8456e-02,(ardaradu.V14167.gnm1.Aradu.A08g00180:1.3349e-03,(LOC107609879:9.9940e-07,arharahy.Tifrunner.gnm1.Arahy.17g02497:9.9940e-07)98:4.0229e-03)100:1.3767e-01)100:5.8479e-02)100:9.0755e-02,HEL_0036378:3.1979e-01)54:2.9185e-02,(CUC_0029877:2.9754e-01,VIT_0009629:1.6196e-01)54:1.7584e-02)30:9.1673e-03)49:1.2593e-02,ACT_0035992:2.6947e-02)82:2.3817e-02,((COF_0009319:1.5962e-01,SOL_0009913:1.6764e-01)88:2.7639e-02,MIM_0024939:1.2867e-01)83:2.2097e-02)90:6.5868e-02)87:4.4996e-02)70:3.6776e-02)92:1.5840e-01)93:1.2955e-01)100:9.0669e-01);
OG0000622_254_T1_27	(((((((COF_0004302:1.3345e-01,MIM_0000394:3.1286e-01)94:2.5676e-02,ACT_0023101:1.5791e-01)40:3.1393e-02,SOL_0012491:2.2030e-01)57:4.2264e-02,(((CEC_0013176:1.4442e-01,(((PHA_0024310:9.3748e-02,GLY_0071875:3.3696e-02)100:5.1963e-02,(ardaradu.V14167.gnm1.Aradu.A09g03327:1.0323e-02,(LOC107619373:1.0401e-06,arharahy.Tifrunner.gnm1.Arahy.19g03446:1.0401e-06)100:4.5210e-02)85:1.5495e-02)90:1.0354e-02,MED_0006003:1.3261e-01)91:3.9634e-02)100:9.1230e-02,((CUC_0022948:1.9382e-01,PRU_0043513:1.6998e-01)76:5.3530e-02,POP_0004022:2.1736e-01)100:2.4630e-02)99:5.1450e-02,((CER_0005915:6.6027e-01,HEL_0032404:1.9451e-01)84:1.0823e-01,GIN_0012376:2.9367e-01)47:4.8283e-02)46:2.8688e-02)82:5.2588e-02,VIT_0020106:1.5743e-01)80:2.0793e-02,(((AMB_0015029:2.7535e-01,NYM_0031460:2.2740e-01)100:8.6663e-02,(LIR_0011521:2.4832e-02,CIN_0014370:1.1383e-01)79:3.0685e-02)99:5.3164e-02,(AQU_0041447:2.9677e-01,(ASP_0020588:2.1551e-01,ARA_0024398:2.1437e-01)97:4.6432e-02)88:4.2543e-02)35:3.3045e-02)76:7.6139e-02,(ORY_0002729:1.1993e-01,BRA_0051014:2.5256e-06)100:2.5642e-01);
OG0001278_161_T1_27	((CHL_0006814:5.0610e-01,DUN_0017406:7.4700e-01)98:2.6845e-01,(AMB_0017741:2.6454e-01,(((CIN_0000234:1.6091e-01,LIR_0034140:0.0000e+00)100:4.5626e-02,((ASP_0010883:1.0247e-01,(ORY_0017345:9.8697e-02,BRA_0019036:1.0191e-06)100:1.0655e-01)100:1.5822e-01,(AQU_0033236:2.2444e-01,(VIT_0004585:1.3058e-01,(((ACT_0039771:2.2465e-02,HEL_0025558:8.8013e-02)67:2.3601e-02,((COF_0005538:1.5767e-01,SOL_0012161:1.9950e-01)96:3.8710e-02,MIM_0017592:2.1305e-06)98:7.5065e-02)75:3.7188e-02,((POP_0027444:0.0000e+00,PRU_0043535:1.0191e-06)56:1.7364e-02,((CEC_0013041:6.5123e-02,(((GLY_0042124:0.0000e+00,PHA_0027066:0.0000e+00)100:4.5373e-02,MED_0026360:2.7556e-06)98:1.0937e-02,(LOC107623286:5.6448e-03,(ardaradu.V14167.gnm1.Aradu.A10g00744:1.0191e-06,arharahy.Tifrunner.gnm1.Arahy.10g00774:9.3743e-04)100:5.7114e-03)100:9.1043e-02)99:4.2202e-02)98:1.0775e-01,(ARA_0026595:2.7393e-01,MAR_0003379:1.0191e+01)20:9.0846e-02)32:2.7032e-02)48:2.1714e-02)50:1.0102e-02)92:8.8977e-02)84:3.2553e-02)90:3.1759e-02)94:8.6063e-02,NYM_0039335:0.0000e+00)83:4.6403e-02)95:1.7743e-01);
OG0001280_161_T1_27	((CHL_0017523:3.9197e-01,DUN_0016657:2.8433e-01)100:2.6177e-01,(MAR_0000554:0.0000e+00,(((((ACT_0034198:6.1949e-02,HEL_0049764:2.7166e-06)95:9.9459e-03,((((((AMB_0005742:2.8126e-01,GIN_0026896:2.1149e-01)90:1.0292e-01,NYM_0011156:0.0000e+00)95:7.2598e-02,CIN_0006835:1.5570e-01)86:3.9614e-02,(ORY_0023995:5.0049e-02,BRA_0044717:0.0000e+00)100:2.6248e-01)80:4.6429e-02,AQU_0042050:1.5820e-01)80:5.2639e-02,((((ARA_0013452:2.5754e-01,CUC_0015811:2.0131e-01)85:2.7077e-02,POP_0031481:0.0000e+00)80:1.8953e-02,((CEC_0016290:4.0948e-02,(((GLY_0058539:0.0000e+00,PHA_0004821:0.0000e+00)100:4.1132e-02,((LOC107638629:2.9107e-06,arharahy.Tifrunner.gnm1.Arahy.14g00595:2.0203e-06)99:6.7506e-02,ardaradu.V14167.gnm1.Aradu.A03g02727:1.2319e-01)91:2.0652e-02)97:1.8019e-02,MED_0025383:0.0000e+00)95:7.0152e-03)93:1.2370e-02,PRU_0024768:0.0000e+00)81:1.2242e-02)97:2.4654e-02,VIT_0014504:1.3983e-01)85:1.3361e-02)77:1.9359e-02)80:3.0020e-02,MIM_0019810:1.8351e-01)56:2.2003e-02,SOL_0029291:1.4795e-01)66:8.8622e-02,COF_0023289:2.0318e-06)98:8.5899e-01)100:2.6177e-01);
OG0002485_100_T1_27	((CHL_0004039:1.0798e-01,DUN_0003472:3.9440e-01)100:1.1326e-01,(((MAR_0019285:2.4612e-01,GIN_0000285:8.5897e-02)75:6.8675e-02,(NYM_0021787:0.0000e+00,(((ACT_0040420:1.2095e-01,(COF_0013031:9.1482e-02,MIM_0007438:7.9617e-02)100:7.2063e-02)38:1.0468e-02,VIT_0000568:1.5107e-01)29:8.9354e-03,(((HEL_0016085:2.0398e-01,(ARA_0006947:9.2093e-02,POP_0014360:3.3974e-02)48:2.7712e-02)59:3.1036e-02,((CEC_0025845:7.2398e-02,((MED_0023430:5.6132e-02,(PHA_0017215:4.2177e-02,GLY_0006676:0.0000e+00)100:5.0992e-02)58:1.2648e-02,(ardaradu.V14167.gnm1.Aradu.A07g00736:3.5901e-02,(LOC107648300:1.0701e-06,arharahy.Tifrunner.gnm1.Arahy.16g02218:1.0701e-06)100:2.3874e-02)89:1.3979e-02)91:2.9131e-02)90:9.5171e-03,SOL_0021715:1.6063e+00)18:1.1697e-02)15:1.4365e-02,(((ASP_0010924:2.4872e-01,(BRA_0049463:2.7460e-06,(CIN_0015130:1.3880e+00,ORY_0016543:1.4735e+00)36:4.2906e-01)17:5.7806e-02)33:3.5878e-02,CUC_0003223:2.4657e-06)41:1.7237e-02,PRU_0033753:1.0701e-06)26:2.2242e-02)40:5.2264e-02)10:7.3152e-03)49:5.7421e-02)84:5.7744e-02,CER_0054090:3.0006e-06)95:1.5268e-01);
OG0002464_100_T1_27	((CHL_0002140:6.7568e-01,DUN_0002809:8.1279e-01)100:4.8442e-01,(((ASP_0005080:1.1273e-01,(BRA_0024598:8.3598e-02,ORY_0026156:3.8396e-02)100:3.2924e-01)93:1.2354e-01,(CIN_0011235:1.1991e-01,LIR_0036993:1.0000e-06)65:1.6652e-02)54:2.4805e-02,(((AMB_0005828:1.5955e-01,((MAR_0006514:2.5869e-01,CER_0074554:2.1249e-06)100:1.5624e-01,GIN_0000165:5.5796e-01)98:1.4526e-01)62:4.8697e-02,NYM_0025029:1.9334e-03)58:3.9497e-02,(AQU_0019898:4.7810e-02,((ACT_0015230:1.5869e-01,((((CUC_0011714:8.2694e-02,COF_0018958:2.8054e-06)93:2.0588e-01,PRU_0027911:1.7500e-01)76:3.5283e-02,((((MED_0003886:2.7976e-06,PHA_0006236:2.2953e-06)86:3.2876e-02,GLY_0046820:3.0544e-02)98:6.7634e-02,(ardaradu.V14167.gnm1.Aradu.A05g01846:1.0690e+00,arharahy.Tifrunner.gnm1.Arahy.04g01653:5.3922e-01)68:2.8495e-04)100:1.3919e-01,(VIT_0025918:1.3119e-01,POP_0043127:0.0000e+00)76:4.3524e-02)85:4.2021e-02)87:4.2925e-02,MIM_0020799:3.1195e-01)66:3.5639e-02)62:1.8812e-02,(HEL_0023917:4.5819e-01,SOL_0003442:2.4154e-01)87:4.9237e-02)83:1.5132e-01)54:9.9315e-02)12:2.0629e-02)59:5.1284e-02);
OG0002437_101_T2_26	(CUC_0008956:3.0578e-01,((((((((ACT_0040242:1.0877e-01,(((COF_0014244:1.3059e-01,SOL_0028327:1.1565e-01)49:2.1372e-02,MIM_0029468:9.0795e-03)98:2.8350e-02,HEL_0046654:1.6007e-01)97:2.9338e-02)97:2.0430e-02,(((ARA_0004483:1.9921e-01,POP_0019458:1.2485e-01)86:2.6868e-02,((CEC_0022142:5.9810e-02,(((GLY_0045130:1.0028e-06,PHA_0011456:1.5492e-03)100:2.8372e-02,(arharahy.Tifrunner.gnm1.Arahy.08g02065:2.1791e-02,ardaradu.V14167.gnm1.Adur2704g00001:2.7911e-06)100:9.6326e-03)97:1.3803e-02,MED_0009616:7.1497e-02)100:4.6423e-02)100:5.3967e-02,PRU_0018179:2.0245e-02)84:1.1345e-02)95:2.3089e-02,VIT_0023255:8.1019e-02)75:8.7311e-03)97:3.9945e-02,AQU_0029291:0.0000e+00)90:3.6069e-02,((AMB_0007633:1.3363e-01,GIN_0020448:2.8011e-01)91:3.4823e-02,NYM_0005784:1.0028e-06)64:4.1322e-02)59:1.2757e-02,(CIN_0018199:9.8465e-02,LIR_0042546:1.0028e-06)72:1.9620e-02)59:4.0315e-02,ASP_0014508:2.0720e-01)59:3.9393e-02,(BRA_0039190:6.2406e-02,ORY_0014971:8.4254e-02)100:9.4004e-02)86:1.4942e-01,(CER_0053961:8.1722e-01,MAR_0010982:7.9245e-01)90:2.0496e-01)1:3.0578e-01);
OG0001270_161_T1_27	((CHL_0005946:6.4559e-01,DUN_0002486:8.4751e-01)100:2.7350e-01,((((((((ACT_0039718:2.2880e-06,HEL_0008504:9.6861e-02)46:1.5072e-02,((COF_0006148:1.3250e-01,MIM_0013280:2.0867e-01)99:1.9022e-02,SOL_0023624:1.7431e-01)97:3.6205e-02)95:1.4216e-02,((((ARA_0017097:2.9836e-01,POP_0011249:1.1668e-01)100:4.7193e-02,CUC_0025216:2.4166e-01)99:1.5545e-02,(CEC_0024702:9.7409e-02,(((PHA_0019933:9.0670e-02,GLY_0046183:1.0000e-06)99:1.9994e-03,(LOC107609950:1.0000e-06,arharahy.Tifrunner.gnm1.Arahy.17g02542:2.8308e-06)75:2.7738e-06)98:1.7979e-02,MED_0029094:8.7032e-02)100:5.5268e-02)100:1.1513e-01)99:1.8535e-02,(PRU_0001609:8.9249e-02,VIT_0019510:4.2451e-01)96:2.7682e-02)98:4.3348e-02)100:5.3894e-02,AQU_0025314:2.3398e-06)100:3.2441e-02,(ASP_0002551:1.3340e-01,(BRA_0011022:1.0488e-01,ORY_0020744:6.3443e-02)100:2.2440e-01)100:7.2997e-02)94:9.9275e-03,(CIN_0015476:8.0401e-02,LIR_0010712:1.0000e-06)100:4.5399e-02)95:5.4216e-02,(AMB_0014091:1.7533e-01,NYM_0043277:1.0000e-06)90:1.9057e-02)100:2.7255e-01,GIN_0019279:8.7206e-02)87:3.6192e-02);
OG0002447_101_T1_27	((DUN_0001626:4.1140e-01,CHL_0000624:1.0357e-06)100:4.1180e-01,(((GIN_0019604:3.2844e-01,((AMB_0015107:6.3154e-02,((CIN_0005794:2.5775e-01,LIR_0011804:1.0357e-06)100:5.7592e-02,(AQU_0008477:3.5797e-01,((VIT_0022586:1.7037e-01,(HEL_0042807:1.6901e-01,((ACT_0034279:1.3260e+00,SOL_0013452:1.5891e-01)88:9.4010e-02,(COF_0018212:1.6327e-01,MIM_0015889:2.1359e-01)86:3.0500e-02)90:7.3546e-02)69:1.9629e-02)43:1.4179e-02,((POP_0004399:1.9891e-01,ARA_0003124:1.6196e-01)57:2.1420e-02,(((CEC_0016350:7.8590e-02,(((GLY_0033314:9.2593e-03,PHA_0004487:1.0357e-06)100:4.0012e-02,MED_0040237:1.0357e-06)100:2.7418e-02,(LOC107619869:1.0357e-06,arharahy.Tifrunner.gnm1.Arahy.20g00075:1.0357e-06)98:2.3522e-06)100:2.9718e-02)100:1.2152e-01,PRU_0026458:2.1104e-01)90:1.8387e-02,(CUC_0002144:2.9771e-03,ASP_0012506:5.2749e+00)82:5.2119e-02)64:1.4601e-02)65:2.9844e-02)87:5.1220e-02)99:5.1414e-02)87:2.7526e-02)64:2.1721e-02,NYM_0032003:1.0357e-06)100:1.6090e-01)100:2.2508e-01,CER_0000321:0.0000e+00)98:1.9610e-01,MAR_0015099:0.0000e+00)100:4.1180e-01);
